15.300000	8562283	8746128
15.316667	8562252	8746022
15.333333	8562289	8745954
15.350000	8562252	8745893
15.366667	8562166	8745814
15.383333	8562246	8745810
15.400000	8562210	8745744
15.416667	8562255	8745682
15.433333	8562197	8745567
15.450000	8562156	8745561
15.466667	8562197	8745455
15.483333	8562191	8745426
15.500000	8562182	8745294
15.516667	8562159	8745249
15.533333	8562139	8745206
15.550000	8562118	8745128
15.566667	8562154	8745113
15.583333	8562168	8745061
15.600000	8562061	8744949
15.616667	8562108	8744937
15.633333	8562110	8744891
15.650000	8562093	8744763
15.666667	8562086	8744670
15.683333	8562118	8744646
15.700000	8562048	8744625
15.716667	8562054	8744534
15.733333	8562048	8744499
15.750000	8562035	8744396
15.766667	8562080	8744309
15.783333	8562085	8744292
15.800000	8561971	8744188
15.816667	8561943	8744112
15.833333	8561957	8744101
15.850000	8561968	8744060
15.866667	8561969	8743975
15.883333	8561913	8743861
15.900000	8561999	8743822
15.916667	8561910	8743711
15.933333	8561989	8743699
15.950000	8561874	8743680
15.966667	8561899	8743579
15.983333	8561909	8743553
16.000000	8561870	8743468
16.016667	8561899	8743396
16.033333	8561917	8743385
16.050000	8561885	8743317
16.066667	8561827	8743226
16.083333	8561791	8743177
16.100000	8561868	8743083
16.116667	8561851	8743049
16.133333	8561872	8743027
16.150000	8561869	8742927
16.166667	8561845	8742853
16.183333	8561861	8742835
16.200000	8561792	8742773
16.216667	8561799	8742627
16.233333	8561785	8742607
16.250000	8561776	8742593
16.266667	8561733	8742491
16.283333	8561800	8742445
16.300000	8561776	8742428
16.316667	8561657	8742361
16.333333	8561724	8742303
16.350000	8561699	8742166
16.366667	8561754	8742124
16.383333	8561783	8742110
16.400000	8561778	8742003
16.416667	8561722	8742012
16.433333	8561703	8741928
16.450000	8561659	8741872
16.466667	8561657	8741803
16.483333	8561691	8741737
16.500000	8561581	8741726
16.516667	8561692	8741584
16.533333	8561652	8741574
16.550000	8561668	8741501
16.566667	8561613	8741475
16.583333	8561598	8741358
16.600000	8561623	8741355
16.616667	8561564	8741302
16.633333	8561599	8741244
16.650000	8561599	8741213
16.666667	8561584	8741080
16.683333	8561575	8741045
16.700000	8561563	8741001
16.716667	8561562	8740964
16.733333	8561589	8740861
16.750000	8561586	8740806
16.766667	8561539	8740762
16.783333	8561556	8740765
16.800000	8561516	8740617
16.816667	8561530	8740582
16.833333	8561501	8740576
16.850000	8561531	8740538
16.866667	8561534	8740417
16.883333	8561517	8740344
16.900000	8561482	8740322
16.916667	8561563	8740268
16.933333	8561538	8740229
16.950000	8561490	8740152
16.966667	8561518	8740109
16.983333	8561449	8740046
17.000000	8561436	8739985
17.016667	8561475	8739912
17.033333	8561473	8739901
17.050000	8561436	8739820
17.066667	8561418	8739847
17.083333	8561486	8739750
17.100000	8561403	8739737
17.116667	8561436	8739622
17.133333	8561488	8739550
17.150000	8561417	8739586
17.166667	8561465	8739448
17.183333	8561456	8739386
17.200000	8561437	8739364
17.216667	8561468	8739317
17.233333	8561476	8739214
17.250000	8561409	8739253
17.266667	8561385	8739115
17.283333	8561406	8739119
17.300000	8561400	8739057
17.316667	8561375	8739004
17.333333	8561445	8738889
17.350000	8561358	8738902
17.366667	8561365	8738791
17.383333	8561421	8738804
17.400000	8561401	8738721
17.416667	8561353	8738657
